year,epi_week,lga,confirmed_cases,data_source,date,rainfall_weekly,temp_mean,temp_max,temp_min,humidity_mean,pop_density,population,water_access,sanitation_access,open_defecation,mpi,elevation_m,dist_coast_km,dist_river_km
2018,2,Akoko South-West,0,WHO_literature,2018-01-08,0.94,23.655714285714286,30.88,15.78,69.81428571428572,245,178,61,47,29,0.321,378,185,9
2018,3,Akoko South-West,0,WHO_literature,2018-01-15,0.0,23.397142857142857,31.31,16.21,56.38857142857143,245,178,61,47,29,0.321,378,185,9
2018,4,Akoko South-West,0,WHO_literature,2018-01-22,0.0,23.274285714285714,31.32,16.1,52.82142857142857,245,178,61,47,29,0.321,378,185,9
2018,5,Akoko South-West,0,WHO_literature,2018-01-29,1.48,24.334285714285716,34.28,16.29,57.041428571428575,245,178,61,47,29,0.321,378,185,9
2018,6,Akoko South-West,0,WHO_literature,2018-02-05,33.480000000000004,26.534285714285716,34.15,20.75,81.12428571428572,245,178,61,47,29,0.321,378,185,9
2018,7,Akoko South-West,0,WHO_literature,2018-02-12,23.71,26.142857142857142,33.21,20.82,78.99857142857142,245,178,61,47,29,0.321,378,185,9
2018,8,Akoko South-West,0,WHO_literature,2018-02-19,27.75,25.071428571428573,31.89,21.24,84.89428571428572,245,178,61,47,29,0.321,378,185,9
2018,9,Akoko South-West,0,WHO_literature,2018-02-26,2.88,25.755714285714284,33.49,21.4,81.88571428571429,245,178,61,47,29,0.321,378,185,9
2018,10,Akoko South-West,0,WHO_literature,2018-03-05,7.09,25.97142857142857,32.79,21.71,82.28,245,178,61,47,29,0.321,378,185,9
2018,11,Akoko South-West,0,WHO_literature,2018-03-12,27.09,26.004285714285714,32.18,22.04,84.39714285714285,245,178,61,47,29,0.321,378,185,9
2018,12,Akoko South-West,0,WHO_literature,2018-03-19,12.61,25.592857142857145,33.15,21.28,83.39714285714285,245,178,61,47,29,0.321,378,185,9
2018,13,Akoko South-West,0,WHO_literature,2018-03-26,2.59,26.345714285714287,32.93,22.7,83.02571428571427,245,178,61,47,29,0.321,378,185,9
2018,14,Akoko South-West,0,WHO_literature,2018-04-02,7.71,25.904285714285713,31.61,21.8,84.37428571428572,245,178,61,47,29,0.321,378,185,9
2018,15,Akoko South-West,0,WHO_literature,2018-04-09,13.33,25.715714285714284,31.75,21.68,84.11857142857143,245,178,61,47,29,0.321,378,185,9
2018,16,Akoko South-West,1,WHO_literature,2018-04-16,25.92,25.68857142857143,31.31,22.45,86.00857142857141,245,178,61,47,29,0.321,378,185,9
2018,17,Akoko South-West,1,WHO_literature,2018-04-23,16.21,25.532857142857143,30.84,21.74,86.23571428571428,245,178,61,47,29,0.321,378,185,9
2018,18,Akoko South-West,0,WHO_literature,2018-04-30,21.54,25.919999999999998,30.88,22.32,85.90714285714286,245,178,61,47,29,0.321,378,185,9
2018,19,Akoko South-West,0,WHO_literature,2018-05-07,44.160000000000004,24.81714285714286,29.94,21.27,87.39,245,178,61,47,29,0.321,378,185,9
2018,20,Akoko South-West,0,WHO_literature,2018-05-14,40.18,25.26571428571429,30.02,21.38,87.69571428571429,245,178,61,47,29,0.321,378,185,9
2018,21,Akoko South-West,1,WHO_literature,2018-05-21,20.3,25.00142857142857,29.27,21.48,89.23142857142857,245,178,61,47,29,0.321,378,185,9
2018,22,Akoko South-West,1,WHO_literature,2018-05-28,40.22,25.16857142857143,30.65,22.05,88.0257142857143,245,178,61,47,29,0.321,378,185,9
2018,23,Akoko South-West,0,WHO_literature,2018-06-04,113.03,24.8,29.12,21.37,90.03571428571429,245,178,61,47,29,0.321,378,185,9
2018,24,Akoko South-West,1,WHO_literature,2018-06-11,27.75,24.64428571428571,29.31,20.74,88.97,245,178,61,47,29,0.321,378,185,9
2018,25,Akoko South-West,0,WHO_literature,2018-06-18,110.72,23.307142857142857,28.25,20.66,91.76857142857143,245,178,61,47,29,0.321,378,185,9
2018,26,Akoko South-West,1,WHO_literature,2018-06-25,101.85000000000001,23.84142857142857,28.28,20.29,88.77714285714286,245,178,61,47,29,0.321,378,185,9
2018,27,Akoko South-West,1,WHO_literature,2018-07-02,47.07,23.814285714285713,28.58,20.42,89.36285714285714,245,178,61,47,29,0.321,378,185,9
2018,28,Akoko South-West,0,WHO_literature,2018-07-09,28.11,24.27,29.45,20.91,88.56857142857143,245,178,61,47,29,0.321,378,185,9
2018,29,Akoko South-West,1,WHO_literature,2018-07-16,129.5,23.715714285714284,28.32,20.2,90.7242857142857,245,178,61,47,29,0.321,378,185,9
2018,30,Akoko South-West,2,WHO_literature,2018-07-23,87.44,24.17142857142857,29.38,20.81,89.5942857142857,245,178,61,47,29,0.321,378,185,9
2018,31,Akoko South-West,1,WHO_literature,2018-07-30,60.4,23.487142857142857,28.29,19.67,88.91142857142857,245,178,61,47,29,0.321,378,185,9
2018,32,Akoko South-West,2,WHO_literature,2018-08-06,25.92,23.928571428571427,28.38,20.38,89.23571428571428,245,178,61,47,29,0.321,378,185,9
2018,33,Akoko South-West,2,WHO_literature,2018-08-13,45.18,23.574285714285715,28.62,20.47,90.55999999999999,245,178,61,47,29,0.321,378,185,9
2018,34,Akoko South-West,2,WHO_literature,2018-08-20,125.3,23.131428571428575,28.5,20.21,92.65857142857143,245,178,61,47,29,0.321,378,185,9
2018,35,Akoko South-West,3,WHO_literature,2018-08-27,125.58,24.131428571428575,29.11,21.16,89.53714285714285,245,178,61,47,29,0.321,378,185,9
2018,36,Akoko South-West,1,WHO_literature,2018-09-03,183.88,23.542857142857144,27.78,21.05,92.60142857142857,245,178,61,47,29,0.321,378,185,9
2018,37,Akoko South-West,0,WHO_literature,2018-09-10,43.91,23.82,28.45,20.84,90.76285714285714,245,178,61,47,29,0.321,378,185,9
2018,38,Akoko South-West,0,WHO_literature,2018-09-17,72.61,24.527142857142856,29.04,21.3,90.23857142857142,245,178,61,47,29,0.321,378,185,9
2018,39,Akoko South-West,1,WHO_literature,2018-09-24,53.29,24.37142857142857,28.97,21.14,89.9042857142857,245,178,61,47,29,0.321,378,185,9
2018,40,Akoko South-West,1,WHO_literature,2018-10-01,22.61,24.364285714285717,29.42,21.27,90.67285714285715,245,178,61,47,29,0.321,378,185,9
2018,41,Akoko South-West,0,WHO_literature,2018-10-08,41.230000000000004,24.49142857142857,29.07,20.68,88.99142857142859,245,178,61,47,29,0.321,378,185,9
2018,42,Akoko South-West,0,WHO_literature,2018-10-15,38.84,24.99142857142857,30.55,20.49,86.95,245,178,61,47,29,0.321,378,185,9
2018,43,Akoko South-West,0,WHO_literature,2018-10-22,20.65,24.842857142857145,29.92,20.51,89.54285714285713,245,178,61,47,29,0.321,378,185,9
2018,44,Akoko South-West,1,WHO_literature,2018-10-29,50.95,25.12,30.16,21.3,88.49000000000001,245,178,61,47,29,0.321,378,185,9
2018,45,Akoko South-West,1,WHO_literature,2018-11-05,10.41,25.21857142857143,30.07,21.21,84.89714285714285,245,178,61,47,29,0.321,378,185,9
2018,46,Akoko South-West,0,WHO_literature,2018-11-12,10.16,25.47714285714286,30.63,19.87,78.99142857142859,245,178,61,47,29,0.321,378,185,9
2018,47,Akoko South-West,0,WHO_literature,2018-11-19,3.78,25.174285714285713,30.93,17.91,78.11,245,178,61,47,29,0.321,378,185,9
2018,48,Akoko South-West,1,WHO_literature,2018-11-26,0.07,24.95285714285714,30.73,18.75,78.45142857142856,245,178,61,47,29,0.321,378,185,9
2018,49,Akoko South-West,0,WHO_literature,2018-12-03,0.0,24.352857142857143,30.14,17.11,68.85571428571428,245,178,61,47,29,0.321,378,185,9
2018,50,Akoko South-West,1,WHO_literature,2018-12-10,0.25,24.34,31.2,17.46,66.71571428571428,245,178,61,47,29,0.321,378,185,9
2018,51,Akoko South-West,0,WHO_literature,2018-12-17,0.0,23.34857142857143,30.85,15.56,62.357142857142854,245,178,61,47,29,0.321,378,185,9
2018,52,Akoko South-West,0,WHO_literature,2018-12-24,0.0,22.728571428571428,29.25,15.33,61.22428571428571,245,178,61,47,29,0.321,378,185,9
2019,1,Akoko South-West,0,WHO_literature,2019-01-07,0.0,23.25857142857143,30.31,16.67,61.230000000000004,245,178,61,47,29,0.321,378,185,9
2019,2,Akoko South-West,0,WHO_literature,2019-01-14,0.0,23.322857142857142,31.28,16.85,65.3442857142857,245,178,61,47,29,0.321,378,185,9
2019,3,Akoko South-West,0,WHO_literature,2019-01-21,1.45,24.777142857142856,31.3,18.54,78.75285714285714,245,178,61,47,29,0.321,378,185,9
2019,4,Akoko South-West,0,WHO_literature,2019-01-28,10.92,25.428571428571427,32.01,19.19,77.12857142857142,245,178,61,47,29,0.321,378,185,9
2019,5,Akoko South-West,0,WHO_literature,2019-02-04,19.75,25.240000000000002,31.97,20.33,82.08285714285715,245,178,61,47,29,0.321,378,185,9
2019,6,Akoko South-West,0,WHO_literature,2019-02-11,1.72,25.074285714285715,31.45,18.27,70.60714285714286,245,178,61,47,29,0.321,378,185,9
2019,7,Akoko South-West,0,WHO_literature,2019-02-18,0.21000000000000002,24.58142857142857,32.56,17.68,59.08142857142857,245,178,61,47,29,0.321,378,185,9
2019,8,Akoko South-West,0,WHO_literature,2019-02-25,5.96,25.31714285714286,32.14,20.53,80.94142857142857,245,178,61,47,29,0.321,378,185,9
2019,9,Akoko South-West,0,WHO_literature,2019-03-04,8.81,24.91142857142857,31.96,20.19,80.11,245,178,61,47,29,0.321,378,185,9
2019,10,Akoko South-West,0,WHO_literature,2019-03-11,21.78,25.56142857142857,31.01,21.53,84.82285714285715,245,178,61,47,29,0.321,378,185,9
2019,11,Akoko South-West,0,WHO_literature,2019-03-18,3.5300000000000002,26.43,32.85,22.46,82.2942857142857,245,178,61,47,29,0.321,378,185,9
2019,12,Akoko South-West,0,WHO_literature,2019-03-25,9.37,26.292857142857144,33.31,22.22,83.51428571428572,245,178,61,47,29,0.321,378,185,9
2019,13,Akoko South-West,0,WHO_literature,2019-04-01,2.36,26.21,32.02,22.34,84.4057142857143,245,178,61,47,29,0.321,378,185,9
2019,14,Akoko South-West,0,WHO_literature,2019-04-08,7.449999999999999,27.165714285714284,34.36,22.91,81.38428571428572,245,178,61,47,29,0.321,378,185,9
2019,15,Akoko South-West,0,WHO_literature,2019-04-15,18.16,25.771428571428572,32.6,21.43,83.41142857142857,245,178,61,47,29,0.321,378,185,9
2019,16,Akoko South-West,0,WHO_literature,2019-04-22,4.8,26.398571428571426,33.1,21.41,83.13142857142857,245,178,61,47,29,0.321,378,185,9
2019,17,Akoko South-West,0,WHO_literature,2019-04-29,14.580000000000002,26.615714285714287,32.85,23.2,84.48428571428572,245,178,61,47,29,0.321,378,185,9
2019,18,Akoko South-West,0,WHO_literature,2019-05-06,12.48,26.235714285714288,30.68,23.14,86.2,245,178,61,47,29,0.321,378,185,9
2019,19,Akoko South-West,0,WHO_literature,2019-05-13,55.03,25.89428571428571,30.77,22.41,86.78714285714285,245,178,61,47,29,0.321,378,185,9
2019,20,Akoko South-West,0,WHO_literature,2019-05-20,37.25,25.215714285714284,30.69,21.84,87.01857142857143,245,178,61,47,29,0.321,378,185,9
2019,21,Akoko South-West,0,WHO_literature,2019-05-27,25.96,25.611428571428572,30.71,22.37,87.39571428571428,245,178,61,47,29,0.321,378,185,9
2019,22,Akoko South-West,0,WHO_literature,2019-06-03,55.589999999999996,25.07857142857143,29.33,21.98,88.57142857142857,245,178,61,47,29,0.321,378,185,9
2019,23,Akoko South-West,1,WHO_literature,2019-06-10,63.730000000000004,24.754285714285714,29.84,21.51,89.74285714285715,245,178,61,47,29,0.321,378,185,9
2019,24,Akoko South-West,0,WHO_literature,2019-06-17,18.57,24.99142857142857,29.68,21.79,87.87714285714286,245,178,61,47,29,0.321,378,185,9
2019,25,Akoko South-West,1,WHO_literature,2019-06-24,32.4,25.322857142857142,30.36,22.12,88.27285714285713,245,178,61,47,29,0.321,378,185,9
2019,26,Akoko South-West,1,WHO_literature,2019-07-01,161.19,24.41857142857143,29.06,20.48,88.11,245,178,61,47,29,0.321,378,185,9
2019,27,Akoko South-West,0,WHO_literature,2019-07-08,17.68,24.905714285714286,29.84,21.36,88.96000000000001,245,178,61,47,29,0.321,378,185,9
2019,28,Akoko South-West,1,WHO_literature,2019-07-15,62.25,23.78142857142857,29.55,19.97,89.08571428571429,245,178,61,47,29,0.321,378,185,9
2019,29,Akoko South-West,0,WHO_literature,2019-07-22,46.57,24.11285714285714,28.95,20.7,88.64428571428572,245,178,61,47,29,0.321,378,185,9
2019,30,Akoko South-West,1,WHO_literature,2019-07-29,86.44,24.087142857142858,28.16,21.44,90.13571428571427,245,178,61,47,29,0.321,378,185,9
2019,31,Akoko South-West,1,WHO_literature,2019-08-05,44.68,23.801428571428573,29.34,20.76,89.81428571428572,245,178,61,47,29,0.321,378,185,9
2019,32,Akoko South-West,2,WHO_literature,2019-08-12,53.8,23.771428571428572,28.59,21.19,90.37142857142858,245,178,61,47,29,0.321,378,185,9
2019,33,Akoko South-West,2,WHO_literature,2019-08-19,35.43,24.18285714285714,28.2,21.2,89.03999999999999,245,178,61,47,29,0.321,378,185,9
2019,34,Akoko South-West,3,WHO_literature,2019-08-26,107.44,23.36285714285714,28.54,20.28,90.58,245,178,61,47,29,0.321,378,185,9
2019,35,Akoko South-West,1,WHO_literature,2019-09-02,92.57,23.821428571428573,27.88,20.66,89.42571428571429,245,178,61,47,29,0.321,378,185,9
2019,36,Akoko South-West,0,WHO_literature,2019-09-09,57.36,24.06142857142857,29.48,21.12,90.72571428571429,245,178,61,47,29,0.321,378,185,9
2019,37,Akoko South-West,0,WHO_literature,2019-09-16,127.30000000000001,24.03,28.08,20.75,90.58285714285715,245,178,61,47,29,0.321,378,185,9
2019,38,Akoko South-West,0,WHO_literature,2019-09-23,110.67,24.351428571428574,28.72,21.09,90.33428571428571,245,178,61,47,29,0.321,378,185,9
2019,39,Akoko South-West,1,WHO_literature,2019-09-30,92.94,24.207142857142856,28.93,20.69,90.71714285714286,245,178,61,47,29,0.321,378,185,9
2019,40,Akoko South-West,0,WHO_literature,2019-10-07,114.86,23.599999999999998,28.44,20.46,90.65714285714286,245,178,61,47,29,0.321,378,185,9
2019,41,Akoko South-West,0,WHO_literature,2019-10-14,217.92000000000002,23.768571428571427,27.78,20.81,92.75142857142858,245,178,61,47,29,0.321,378,185,9
2019,42,Akoko South-West,0,WHO_literature,2019-10-21,104.07,24.217142857142857,29.16,20.6,90.35142857142857,245,178,61,47,29,0.321,378,185,9
2019,43,Akoko South-West,0,WHO_literature,2019-10-28,81.0,24.254285714285714,29.62,19.98,89.12571428571428,245,178,61,47,29,0.321,378,185,9
2019,44,Akoko South-West,2,WHO_literature,2019-11-04,42.2,24.22142857142857,28.29,20.52,89.26142857142858,245,178,61,47,29,0.321,378,185,9
2019,45,Akoko South-West,0,WHO_literature,2019-11-11,6.390000000000001,25.801428571428573,30.43,21.54,80.51428571428572,245,178,61,47,29,0.321,378,185,9
2019,46,Akoko South-West,0,WHO_literature,2019-11-18,30.06,25.34714285714286,30.38,21.51,85.58571428571429,245,178,61,47,29,0.321,378,185,9
2019,47,Akoko South-West,1,WHO_literature,2019-11-25,6.39,25.767142857142858,30.91,21.28,83.29714285714286,245,178,61,47,29,0.321,378,185,9
2019,48,Akoko South-West,0,WHO_literature,2019-12-02,1.87,25.3,30.96,19.67,76.94285714285715,245,178,61,47,29,0.321,378,185,9
2019,49,Akoko South-West,0,WHO_literature,2019-12-09,71.79,24.827142857142857,30.36,18.89,78.38142857142857,245,178,61,47,29,0.321,378,185,9
2019,50,Akoko South-West,0,WHO_literature,2019-12-16,2.75,24.494285714285716,30.33,18.25,69.05285714285715,245,178,61,47,29,0.321,378,185,9
2019,51,Akoko South-West,0,WHO_literature,2019-12-23,0.01,24.368571428571432,31.09,17.44,61.55571428571428,245,178,61,47,29,0.321,378,185,9
2019,52,Akoko South-West,0,WHO_literature,2019-12-30,0.0,23.247142857142858,30.45,15.37,56.88714285714286,245,178,61,47,29,0.321,378,185,9
2020,1,Akoko South-West,0,WHO_literature,2020-01-06,0.0,21.391428571428573,29.52,14.59,64.28142857142858,245,178,61,47,29,0.321,378,185,9
2020,2,Akoko South-West,0,WHO_literature,2020-01-13,0.06,24.118571428571432,30.82,17.57,68.11,245,178,61,47,29,0.321,378,185,9
2020,3,Akoko South-West,0,WHO_literature,2020-01-20,0.02,24.434285714285714,31.9,16.6,61.1,245,178,61,47,29,0.321,378,185,9
2020,4,Akoko South-West,0,WHO_literature,2020-01-27,0.0,22.462857142857143,30.85,12.22,53.221428571428575,245,178,61,47,29,0.321,378,185,9
2020,5,Akoko South-West,0,WHO_literature,2020-02-03,0.0,23.03142857142857,31.09,15.1,49.19285714285714,245,178,61,47,29,0.321,378,185,9
2020,6,Akoko South-West,0,WHO_literature,2020-02-10,0.0,24.212857142857143,31.82,15.73,60.54571428571428,245,178,61,47,29,0.321,378,185,9
2020,7,Akoko South-West,0,WHO_literature,2020-02-17,0.0,24.157142857142855,32.71,16.02,57.01285714285715,245,178,61,47,29,0.321,378,185,9
2020,8,Akoko South-West,0,WHO_literature,2020-02-24,0.0,25.84714285714286,33.65,19.52,74.64142857142858,245,178,61,47,29,0.321,378,185,9
2020,9,Akoko South-West,0,WHO_literature,2020-03-02,0.38,25.75714285714286,32.73,20.43,72.74142857142857,245,178,61,47,29,0.321,378,185,9
2020,10,Akoko South-West,0,WHO_literature,2020-03-09,8.26,26.31714285714286,34.49,20.18,80.45285714285716,245,178,61,47,29,0.321,378,185,9
2020,11,Akoko South-West,0,WHO_literature,2020-03-16,20.6,26.292857142857144,32.75,20.39,81.08,245,178,61,47,29,0.321,378,185,9
2020,12,Akoko South-West,0,WHO_literature,2020-03-23,8.299999999999999,26.537142857142857,32.29,22.76,83.99714285714286,245,178,61,47,29,0.321,378,185,9
2020,13,Akoko South-West,0,WHO_literature,2020-03-30,22.0,25.648571428571426,31.69,21.62,84.95857142857143,245,178,61,47,29,0.321,378,185,9
2020,14,Akoko South-West,0,WHO_literature,2020-04-06,19.18,25.835714285714285,31.08,22.87,86.94714285714285,245,178,61,47,29,0.321,378,185,9
2020,15,Akoko South-West,0,WHO_literature,2020-04-13,44.73,25.15142857142857,31.6,20.28,83.17285714285715,245,178,61,47,29,0.321,378,185,9
2020,16,Akoko South-West,0,WHO_literature,2020-04-20,2.11,27.068571428571428,33.45,21.91,81.92714285714285,245,178,61,47,29,0.321,378,185,9
2020,17,Akoko South-West,0,WHO_literature,2020-04-27,35.57,25.437142857142856,29.65,22.04,87.18999999999998,245,178,61,47,29,0.321,378,185,9
2020,18,Akoko South-West,0,WHO_literature,2020-05-04,42.57,25.541428571428572,31.04,21.8,88.71571428571428,245,178,61,47,29,0.321,378,185,9
2020,19,Akoko South-West,0,WHO_literature,2020-05-11,19.53,26.255714285714284,31.57,22.54,85.78142857142858,245,178,61,47,29,0.321,378,185,9
2020,20,Akoko South-West,0,WHO_literature,2020-05-18,19.48,25.611428571428572,30.72,21.76,86.26285714285714,245,178,61,47,29,0.321,378,185,9
2020,21,Akoko South-West,0,WHO_literature,2020-05-25,35.05,25.275714285714287,31.15,21.23,87.81428571428572,245,178,61,47,29,0.321,378,185,9
2020,22,Akoko South-West,0,WHO_literature,2020-06-01,54.93,24.958571428571428,29.09,21.67,89.49714285714286,245,178,61,47,29,0.321,378,185,9
2020,23,Akoko South-West,0,WHO_literature,2020-06-08,74.68,24.787142857142857,28.97,22.03,90.20428571428572,245,178,61,47,29,0.321,378,185,9
2020,24,Akoko South-West,1,WHO_literature,2020-06-15,64.32000000000001,24.46,29.32,21.26,89.60285714285715,245,178,61,47,29,0.321,378,185,9
2020,25,Akoko South-West,1,WHO_literature,2020-06-22,50.21,24.59,30.11,20.29,88.87857142857142,245,178,61,47,29,0.321,378,185,9
2020,26,Akoko South-West,0,WHO_literature,2020-06-29,68.91,24.451428571428572,28.87,21.53,89.31857142857143,245,178,61,47,29,0.321,378,185,9
2020,27,Akoko South-West,0,WHO_literature,2020-07-06,75.9,23.99142857142857,28.51,21.03,89.97857142857143,245,178,61,47,29,0.321,378,185,9
2020,28,Akoko South-West,0,WHO_literature,2020-07-13,74.05,23.805714285714284,28.28,20.9,90.71571428571428,245,178,61,47,29,0.321,378,185,9
2020,29,Akoko South-West,1,WHO_literature,2020-07-20,69.06,23.134285714285713,27.84,20.52,90.57285714285715,245,178,61,47,29,0.321,378,185,9
2020,30,Akoko South-West,0,WHO_literature,2020-07-27,61.839999999999996,23.54,28.15,20.89,90.19428571428571,245,178,61,47,29,0.321,378,185,9
2020,31,Akoko South-West,0,WHO_literature,2020-08-03,27.95,23.495714285714286,28.45,20.11,89.26142857142858,245,178,61,47,29,0.321,378,185,9
2020,32,Akoko South-West,2,WHO_literature,2020-08-10,6.25,22.55857142857143,28.28,18.13,88.01428571428572,245,178,61,47,29,0.321,378,185,9
2020,33,Akoko South-West,0,WHO_literature,2020-08-17,4.78,23.259999999999998,29.69,18.28,86.67428571428572,245,178,61,47,29,0.321,378,185,9
2020,34,Akoko South-West,0,WHO_literature,2020-08-24,35.73,23.87857142857143,29.64,20.65,89.48571428571428,245,178,61,47,29,0.321,378,185,9
2020,35,Akoko South-West,0,WHO_literature,2020-08-31,19.62,23.407142857142855,28.5,19.94,88.47142857142858,245,178,61,47,29,0.321,378,185,9
2020,36,Akoko South-West,0,WHO_literature,2020-09-07,165.73000000000002,23.58857142857143,28.82,20.51,90.41142857142857,245,178,61,47,29,0.321,378,185,9
2020,37,Akoko South-West,0,WHO_literature,2020-09-14,138.67000000000002,23.96857142857143,29.49,20.33,89.10000000000001,245,178,61,47,29,0.321,378,185,9
2020,38,Akoko South-West,1,WHO_literature,2020-09-21,88.53999999999999,24.011428571428574,28.43,20.78,89.77142857142857,245,178,61,47,29,0.321,378,185,9
2020,39,Akoko South-West,0,WHO_literature,2020-09-28,65.22,23.68,27.82,20.44,89.72142857142856,245,178,61,47,29,0.321,378,185,9
2020,40,Akoko South-West,0,WHO_literature,2020-10-05,58.769999999999996,24.002857142857142,28.56,20.63,90.09285714285714,245,178,61,47,29,0.321,378,185,9
2020,41,Akoko South-West,0,WHO_literature,2020-10-12,70.25,23.431428571428572,27.81,19.16,89.37,245,178,61,47,29,0.321,378,185,9
2020,42,Akoko South-West,0,WHO_literature,2020-10-19,50.07,24.544285714285714,29.91,20.65,88.85000000000001,245,178,61,47,29,0.321,378,185,9
2020,43,Akoko South-West,0,WHO_literature,2020-10-26,22.29,25.118571428571432,30.35,21.26,86.88142857142857,245,178,61,47,29,0.321,378,185,9
2020,44,Akoko South-West,0,WHO_literature,2020-11-02,4.87,25.287142857142857,30.88,19.91,82.40857142857143,245,178,61,47,29,0.321,378,185,9
2020,45,Akoko South-West,0,WHO_literature,2020-11-09,4.87,24.907142857142855,30.04,19.39,81.44285714285715,245,178,61,47,29,0.321,378,185,9
2020,46,Akoko South-West,0,WHO_literature,2020-11-16,6.92,24.38714285714286,29.79,19.46,79.14999999999999,245,178,61,47,29,0.321,378,185,9
2020,47,Akoko South-West,0,WHO_literature,2020-11-23,1.06,24.518571428571427,30.05,18.67,74.19714285714285,245,178,61,47,29,0.321,378,185,9
2020,48,Akoko South-West,0,WHO_literature,2020-11-30,23.4,25.444285714285716,31.03,19.97,79.44285714285715,245,178,61,47,29,0.321,378,185,9
2020,49,Akoko South-West,0,WHO_literature,2020-12-07,0.09,24.792857142857144,31.38,18.17,74.84142857142857,245,178,61,47,29,0.321,378,185,9
2020,50,Akoko South-West,0,WHO_literature,2020-12-14,4.49,24.69142857142857,31.0,20.27,85.02428571428571,245,178,61,47,29,0.321,378,185,9
2020,51,Akoko South-West,0,WHO_literature,2020-12-21,4.9,24.900000000000002,30.84,19.18,82.94857142857143,245,178,61,47,29,0.321,378,185,9
2020,52,Akoko South-West,0,WHO_literature,2020-12-28,0.5,24.345714285714283,31.35,16.81,77.33,245,178,61,47,29,0.321,378,185,9
2021,1,Akoko South-West,0,WHO_literature,2021-01-04,7.3100000000000005,25.174285714285713,32.02,19.18,80.01142857142858,245,178,61,47,29,0.321,378,185,9
2021,2,Akoko South-West,0,WHO_literature,2021-01-11,0.12000000000000001,24.827142857142857,32.24,16.67,69.20285714285714,245,178,61,47,29,0.321,378,185,9
2021,3,Akoko South-West,0,WHO_literature,2021-01-18,0.0,23.935714285714287,31.75,16.01,59.29857142857143,245,178,61,47,29,0.321,378,185,9
2021,4,Akoko South-West,0,WHO_literature,2021-01-25,0.98,24.608571428571427,32.52,17.06,73.89428571428572,245,178,61,47,29,0.321,378,185,9
2021,5,Akoko South-West,0,WHO_literature,2021-02-01,0.72,25.34142857142857,32.47,19.35,75.33142857142857,245,178,61,47,29,0.321,378,185,9
2021,6,Akoko South-West,0,WHO_literature,2021-02-08,6.78,26.74857142857143,33.93,21.88,77.25142857142858,245,178,61,47,29,0.321,378,185,9
2021,7,Akoko South-West,0,WHO_literature,2021-02-15,1.2,25.111428571428572,32.83,15.79,57.284285714285716,245,178,61,47,29,0.321,378,185,9
2021,8,Akoko South-West,0,WHO_literature,2021-02-22,0.88,25.822857142857142,34.01,18.9,74.5,245,178,61,47,29,0.321,378,185,9
2021,9,Akoko South-West,1,WHO_literature,2021-03-01,0.41000000000000003,27.172857142857143,35.37,21.49,73.96000000000001,245,178,61,47,29,0.321,378,185,9
2021,10,Akoko South-West,0,WHO_literature,2021-03-08,19.810000000000002,25.891428571428573,32.43,22.74,84.31857142857143,245,178,61,47,29,0.321,378,185,9
2021,11,Akoko South-West,0,WHO_literature,2021-03-15,17.96,24.824285714285715,29.74,21.9,85.75857142857141,245,178,61,47,29,0.321,378,185,9
2021,12,Akoko South-West,0,WHO_literature,2021-03-22,23.24,25.812857142857144,32.21,21.66,82.49428571428572,245,178,61,47,29,0.321,378,185,9
2021,13,Akoko South-West,1,WHO_literature,2021-03-29,0.33,26.94,33.81,21.84,75.55857142857143,245,178,61,47,29,0.321,378,185,9
2021,14,Akoko South-West,1,WHO_literature,2021-04-05,47.699999999999996,26.25857142857143,31.79,23.02,84.23714285714286,245,178,61,47,29,0.321,378,185,9
2021,15,Akoko South-West,1,WHO_literature,2021-04-12,86.68,24.94857142857143,29.99,21.93,87.27857142857144,245,178,61,47,29,0.321,378,185,9
2021,16,Akoko South-West,1,WHO_literature,2021-04-19,25.51,25.215714285714284,30.49,21.6,87.89142857142858,245,178,61,47,29,0.321,378,185,9
2021,17,Akoko South-West,0,WHO_literature,2021-04-26,9.31,25.955714285714286,31.34,22.48,86.18142857142857,245,178,61,47,29,0.321,378,185,9
2021,18,Akoko South-West,1,WHO_literature,2021-05-03,37.76,24.942857142857143,30.73,21.26,85.98428571428572,245,178,61,47,29,0.321,378,185,9
2021,19,Akoko South-West,2,WHO_literature,2021-05-10,22.689999999999998,25.571428571428573,30.83,20.55,86.51428571428572,245,178,61,47,29,0.321,378,185,9
2021,20,Akoko South-West,2,WHO_literature,2021-05-17,39.53,25.33142857142857,30.32,21.1,88.12571428571428,245,178,61,47,29,0.321,378,185,9
2021,21,Akoko South-West,1,WHO_literature,2021-05-24,38.82,25.602857142857143,30.5,22.38,89.27857142857144,245,178,61,47,29,0.321,378,185,9
2021,22,Akoko South-West,1,WHO_literature,2021-05-31,107.2,25.024285714285718,30.16,21.79,88.7,245,178,61,47,29,0.321,378,185,9
2021,23,Akoko South-West,1,WHO_literature,2021-06-07,39.21,25.117142857142856,30.68,21.26,87.24571428571429,245,178,61,47,29,0.321,378,185,9
2021,24,Akoko South-West,4,WHO_literature,2021-06-14,59.31,24.54714285714286,29.32,20.91,90.03714285714285,245,178,61,47,29,0.321,378,185,9
2021,25,Akoko South-West,5,WHO_literature,2021-06-21,47.9,24.464285714285715,30.57,20.98,87.97714285714287,245,178,61,47,29,0.321,378,185,9
